Account,Cluster,date,total_trades,avg_trade_size_usd,max_trade_size_usd,daily_gross_pnl,total_fees,long_trades,short_trades,winning_trades,losing_trades,sentiment_score,sentiment_class,net_pnl,win_rate,long_short_ratio,Sentiment_Group
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-07,15,450.582,1597.59,241.24212,0.339693,7,8,2,0,62.0,Greed,240.902427,100.0,0.875,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-08,10,2605.112,6418.55,770.756024,3.0028870000000003,2,8,4,0,66.0,Greed,767.753137,100.0,0.25,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-11,34,6244.465294117647,49815.32,983.443176,24.955292,23,11,7,0,71.0,Greed,958.487884,100.0,2.090909090909091,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-12,16,14202.981249999999,50019.27,913.8817869999998,27.111911,11,5,6,9,70.0,Greed,886.7698759999998,40.0,2.2,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-13,14,142.85642857142858,479.68,559.44389,-0.039992,0,14,14,0,79.0,Extreme Greed,559.483882,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-14,23,4465.268695652174,37972.07,191.29666400000002,12.175298,7,16,4,0,74.0,Greed,179.12136600000002,100.0,0.4375,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-15,11,9886.378181818181,42000.33,816.0903969999999,27.187538,3,8,8,3,72.0,Greed,788.9028589999999,72.72727272727273,0.375,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-16,12,8396.053333333333,39917.58,0.0,24.985659,10,2,0,0,72.0,Greed,-24.985659,,5.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-17,30,6791.962666666667,49991.69,259.62944200000004,50.737215,25,5,7,4,76.0,Extreme Greed,208.89222700000005,63.63636363636363,5.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-19,6,8333.848333333333,15394.78,-8.05898,12.500769,3,3,1,2,75.0,Extreme Greed,-20.559749,33.33333333333333,1.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-20,4,427.575,1192.76,210.315294,0.427573,0,4,4,0,72.0,Greed,209.887721,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-21,1,10005.6,10005.6,0.0,2.501399,1,0,0,0,78.0,Extreme Greed,-2.501399,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-22,2,2500.32,4654.75,0.0,1.25016,2,0,0,0,74.0,Greed,-1.25016,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-26,2,249.98499999999999,469.64,0.0,-0.009998,0,2,0,0,72.0,Greed,0.009998,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-27,8,322.04,999.97,576.38114,0.374085,0,8,7,0,79.0,Extreme Greed,576.0070549999999,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-02-29,7,3546.727142857143,15068.44,1320.804256,6.2067689999999995,0,7,3,0,80.0,Extreme Greed,1314.597487,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-02,7,420.5385714285714,714.03,-1443.814567,0.735937,7,0,0,7,80.0,Extreme Greed,-1444.5505039999998,0.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-04,13,290.5161538461538,860.57,1026.004099,0.94417,0,13,13,0,82.0,Extreme Greed,1025.059929,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-15,19,3995.254210526316,19876.44,388.830831,26.568427,6,13,8,0,83.0,Extreme Greed,362.262404,100.0,0.46153846153846156,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-16,2,5000.0,9101.0,0.0,0.999999,0,2,0,0,81.0,Extreme Greed,-0.999999,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-17,2,3751.305,5002.15,0.0,2.6259129999999997,2,0,0,0,79.0,Extreme Greed,-2.6259129999999997,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-18,1,5214.47,5214.47,212.3193,1.825065,0,1,1,0,77.0,Extreme Greed,210.494235,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-19,10,2982.842,9964.89,-174.00152,5.439754,8,2,0,2,79.0,Extreme Greed,-179.441274,0.0,4.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-20,10,7134.341,15815.18,3829.986976,23.095237,6,4,4,0,74.0,Greed,3806.891739,100.0,1.5,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-03-21,4,2560.8025000000002,5240.76,238.326075,3.58512,3,1,1,0,78.0,Extreme Greed,234.740955,100.0,3.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-02,4,3749.9725,9686.05,0.0,1.4999850000000001,4,0,0,0,79.0,Extreme Greed,-1.4999850000000001,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-03,2,4999.83,9984.07,0.0,0.999965,2,0,0,0,71.0,Greed,-0.999965,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-05,8,3245.635,9944.87,965.5522159999999,9.087776999999999,0,8,8,0,79.0,Extreme Greed,956.464439,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-12,15,2021.84,9460.99,-2830.444513,10.614658,15,0,0,15,79.0,Extreme Greed,-2841.059171,0.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-26,3,1662.7633333333335,4313.85,0.0,1.745898,0,3,0,0,70.0,Greed,-1.745898,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-28,50,339.7238,1321.04,0.0,5.945152,0,50,0,0,65.0,Greed,-5.945152,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-04-29,14,301.70142857142855,978.55,0.0,1.478329,0,14,0,0,67.0,Greed,-1.478329,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-03,6,829.8083333333334,2036.76,0.0,1.742594,0,6,0,0,48.0,Neutral,-1.742594,,0.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-04,3,1666.47,2209.94,0.0,1.749792,0,3,0,0,67.0,Greed,-1.749792,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-07,7,1395.532857142857,3734.32,227.320653,3.419052,2,5,2,0,68.0,Greed,223.901601,100.0,0.4,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-09,3,1658.5133333333333,4914.42,0.0,1.741438,0,3,0,0,55.0,Greed,-1.741438,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-12,13,782.6861538461538,2170.44,0.0,3.561207,7,6,0,0,56.0,Greed,-3.561207,,1.1666666666666667,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-13,3,1658.2700000000002,4549.46,0.0,1.741183,0,3,0,0,57.0,Greed,-1.741183,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-16,3,1280.0233333333333,3165.72,0.0,1.344025,0,3,0,0,70.0,Greed,-1.344025,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-20,3,1707.1166666666668,2985.55,-74.818442,1.792472,0,3,0,3,70.0,Greed,-76.61091400000001,0.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-21,72,8594.73125,69740.2,1272.088356,216.587183,18,54,7,11,76.0,Extreme Greed,1055.5011729999999,38.88888888888889,0.3333333333333333,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-23,19,3896.7610526315784,24998.26,0.0,25.913452,3,16,0,0,76.0,Extreme Greed,-25.913452,,0.1875,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-24,2,25405.949999999997,36263.1,821.949278,17.784165,0,2,2,0,74.0,Greed,804.165113,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-25,2,12503.574999999999,24756.03,0.0,8.752501,2,0,0,0,76.0,Extreme Greed,-8.752501,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-05-26,9,5640.383333333334,24613.09,773.4582,17.767205,0,9,2,0,75.0,Extreme Greed,755.690995,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-07,14,77.5807142857143,96.17,0.0,0.20394,14,0,0,0,77.0,Extreme Greed,-0.20394,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-09,12,117.52166666666666,150.12,0.0,0.16579,12,0,0,0,75.0,Extreme Greed,-0.16579,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-11,75,1046.24,22499.85,4269.550668,26.744072,75,0,8,0,74.0,Greed,4242.806595999999,100.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-12,37,41.1072972972973,117.38,0.0,0.22859,37,0,0,0,72.0,Greed,-0.22859,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-13,78,1699.554487179487,49999.74,6634.160155,33.39573,75,3,19,0,70.0,Greed,6600.764424999999,100.0,25.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-14,15,2791.98,20054.3,10258.592609,4.657957000000001,15,0,15,0,74.0,Greed,10253.934652,100.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-15,40,3156.3154999999997,20010.61,1285.5244400000001,44.18839,0,40,9,0,74.0,Greed,1241.3360500000001,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-16,11,2294.0981818181817,4246.58,0.0,8.832277,0,11,0,0,71.0,Greed,-8.832277,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-17,24,4828.689166666667,22841.56,9330.743339,40.560975,24,0,21,0,71.0,Greed,9290.182364,100.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-18,18,11128.698333333334,49999.95,282.57636,45.110881,14,4,4,0,74.0,Greed,237.46547900000002,100.0,3.5,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-19,41,4971.736829268292,37499.81,2833.6833,65.094424,0,41,14,0,64.0,Greed,2768.5888760000003,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-20,27,314.2848148148148,3475.91,0.0,2.9699769999999996,0,27,0,0,60.0,Greed,-2.9699769999999996,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-21,69,1478.9595652173912,27791.01,0.0,35.301404,57,12,0,0,63.0,Greed,-35.301404,,4.75,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-22,21,7218.764761904762,74999.89,756.876565,34.23331,1,20,8,0,53.0,Neutral,722.6432550000001,100.0,0.05,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-23,5,358.424,398.75,0.0,0.17921199999999998,0,5,0,0,55.0,Greed,-0.17921199999999998,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-24,10,15099.543,74999.88,0.0,15.348434,4,6,0,0,51.0,Neutral,-15.348434,,0.6666666666666666,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-25,49,2104.062857142857,8787.15,4869.353105,36.084651,11,38,11,0,30.0,Fear,4833.268454,100.0,0.2894736842105263,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-26,41,24.288292682926826,155.54,0.0,0.08612,41,0,0,0,46.0,Neutral,-0.08612,,,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-27,18,583.1594444444444,3605.6,0.0,3.5594840000000003,12,6,0,0,40.0,Fear,-3.5594840000000003,,2.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-29,58,975.2437931034483,8570.63,4307.587820000001,382.059402,19,39,11,0,30.0,Fear,3925.528418000001,100.0,0.48717948717948717,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-06-30,11,47.401818181818186,248.4,0.0,6.557923999999999,2,9,0,0,47.0,Neutral,-6.557923999999999,,0.2222222222222222,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-01,51,5205.286274509804,44999.89,3863.351096,391.30283499999996,4,47,17,0,53.0,Neutral,3472.048261,100.0,0.0851063829787234,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-02,18,1852.6372222222224,8443.96,2421.253116,11.458730000000001,13,5,13,0,51.0,Neutral,2409.794386,100.0,2.6,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-03,8,9465.0725,75001.03,0.0,26.27066,8,0,0,0,50.0,Neutral,-26.27066,,,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-04,11,15958.708181818183,74999.83,0.0,23.766878,11,0,0,0,44.0,Fear,-23.766878,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-05,12,165.92916666666667,363.0,0.0,0.52617,12,0,0,0,29.0,Fear,-0.52617,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-06,24,103.75708333333334,551.43,108.87217799999999,344.35416,17,7,7,0,26.0,Fear,-235.481982,100.0,2.4285714285714284,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-07,10,49.875,99.75,61.428942,0.049875,0,10,10,0,29.0,Fear,61.379067,100.0,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-08,1,497.64,497.64,0.0,0.0156,1,0,0,0,28.0,Fear,-0.0156,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-09,15,182.42999999999998,499.0,648.984412,0.39756800000000003,0,15,15,0,27.0,Fear,648.586844,100.0,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-10,13,1229.4692307692308,3041.28,382.10788099999996,5.594077,0,13,5,0,28.0,Fear,376.51380399999994,100.0,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-12,9,1508.48,3255.99,1412.314654,4.751705,9,0,9,0,25.0,Fear,1407.5629490000001,100.0,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-13,4,124.795,269.45,234.778463,0.174715,0,4,4,0,25.0,Fear,234.603748,100.0,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-17,7,1427.2385714285715,4521.89,0.0,3.4967310000000005,0,7,0,0,69.0,Greed,-3.4967310000000005,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-24,35,170.22400000000002,671.55,0.0,33.55578,33,2,0,0,69.0,Greed,-33.55578,,16.5,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-25,12,764.4941666666667,2069.17,916.7382600000001,42.402789,12,0,10,0,68.0,Greed,874.3354710000001,100.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-26,30,8415.887666666667,40004.72,2425.262989,109.178455,1,29,29,0,68.0,Greed,2316.0845339999996,100.0,0.034482758620689655,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-07-29,24,12510.05625,48670.49,112.946925,105.084462,13,11,11,0,74.0,Greed,7.862462999999991,100.0,1.1818181818181819,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-01,9,3896.047777777778,22499.9,0.0,40.646786999999996,9,0,0,0,52.0,Neutral,-40.646786999999996,,,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-02,12,5882.177500000001,17421.25,554.12049,31.513529000000002,7,5,5,0,57.0,Greed,522.6069610000001,100.0,1.4,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-03,6,4168.69,11153.32,0.0,15.721086,6,0,0,0,37.0,Fear,-15.721086,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-04,27,5002.563703703704,22337.6,0.0,69.208735,26,1,0,0,34.0,Fear,-69.208735,,26.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-05,44,3331.070909090909,20627.28,-8394.889856,77.275266,14,30,26,3,26.0,Fear,-8472.165122,89.65517241379311,0.4666666666666667,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-06,80,758.8422499999999,18330.46,51.56325,61.73168,75,5,5,0,17.0,Extreme Fear,-10.16843,100.0,15.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-07,21,94.89190476190477,193.67,188.789255,3.538542,11,10,10,0,29.0,Fear,185.250713,100.0,1.1,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-08,5,3168.014,10312.54,0.0,6.48725,5,0,0,0,20.0,Extreme Fear,-6.48725,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-09,60,5447.171666666666,39999.89,6783.078347,123.61698521,31,29,17,14,48.0,Neutral,6659.4613617899995,54.83870967741935,1.0689655172413792,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-10,87,130.32885057471265,936.68,0.0,50.0831879,87,0,0,0,40.0,Fear,-50.0831879,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-11,16,211.8975,499.99,0.0,26.63734,16,0,0,0,39.0,Fear,-26.63734,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-12,31,323.4293548387097,1592.82,0.0,20.622761,23,8,0,0,25.0,Fear,-20.622761,,2.875,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-13,17,488.06470588235294,2077.87,212.08102,13.557843,16,1,8,0,31.0,Fear,198.523177,100.0,16.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-14,15,136.21066666666667,162.43,0.0,23.85989,15,0,0,0,30.0,Fear,-23.85989,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-15,12,126.86416666666668,173.95,0.0,16.50261,12,0,0,0,29.0,Fear,-16.50261,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-16,33,4663.112424242424,39999.89,825.230544,76.812895,30,3,3,0,27.0,Fear,748.417649,100.0,10.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-19,8,12539.37875,29265.01,339.69958299999996,35.110258,3,5,5,0,28.0,Fear,304.589325,100.0,0.6,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-24,5,3999.9199999999996,15052.18,0.0,6.999857,0,5,0,0,56.0,Greed,-6.999857,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-25,13,534.9192307692308,1998.56,0.0,21.054886,8,5,0,0,54.0,Neutral,-21.054886,,1.6,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-26,1,347.75,347.75,0.0,0.0107,1,0,0,0,55.0,Greed,-0.0107,,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-27,43,121.97604651162791,505.41,0.0,29.30174,42,1,0,0,48.0,Neutral,-29.30174,,42.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-28,2,11832.755000000001,11978.03,1333.359645,8.282928,2,0,2,0,30.0,Fear,1325.076717,100.0,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-29,1,9995.85,9995.85,0.0,3.498547,0,1,0,0,29.0,Fear,-3.498547,,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-30,1,9739.38,9739.38,256.464,3.408784,1,0,1,0,34.0,Fear,253.055216,100.0,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-08-31,9,11111.126666666667,18942.0,0.0,35.000048,4,5,0,0,29.0,Fear,-35.000048,,0.8,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-04,33,2923.5148484848487,36774.65,1065.785132,51.318484999999995,30,3,5,3,27.0,Fear,1014.466647,62.5,10.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-06,38,106.74815789473683,576.9,-1104.856765,1.419742,0,38,0,38,22.0,Extreme Fear,-1106.276507,0.0,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-09,2,2007.2150000000001,2758.05,0.0,34.9079,2,0,0,0,26.0,Fear,-34.9079,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-10,1,766.74,766.74,0.0,6.66721,1,0,0,0,33.0,Fear,-6.66721,,,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-14,10,101.415,571.44,0.0,30.381330000000002,10,0,0,0,50.0,Neutral,-30.381330000000002,,,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-18,145,94.02413793103449,452.4,-878.684794,31.732943,11,134,0,134,45.0,Neutral,-910.417737,0.0,0.08208955223880597,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-19,19,80.09842105263158,222.83,0.0,28.60766,19,0,0,0,49.0,Neutral,-28.60766,,,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-09-24,9,111.67333333333335,478.82,0.0,12.37924,9,0,0,0,54.0,Neutral,-12.37924,,,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-10-04,1,0.34,0.34,0.0,0.0,0,1,0,0,41.0,Fear,0.0,,0.0,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-10-08,1,0.58,0.58,0.0,0.0,0,1,0,0,49.0,Neutral,0.0,,0.0,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-04,44,6249.985227272727,24999.99,274999.139393,27.499921,0,44,44,0,78.0,Extreme Greed,274971.639472,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-05,4,12499.98,24999.98,49999.876084999996,4.999989,0,4,4,0,84.0,Extreme Greed,49994.87609599999,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-06,25,2999.9956,24999.99,74999.848329,7.499981,0,25,25,0,72.0,Greed,74992.348348,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-07,5,15999.469999999998,24999.92,74999.62263,9.249149,0,5,3,0,75.0,Extreme Greed,74990.373481,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-08,145,3572.0706206896552,10002.02,0.0,177.533199,0,145,0,0,79.0,Extreme Greed,-177.533199,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-11,156,1762.8148717948718,24999.97,274998.942584,27.499848,0,156,156,0,74.0,Greed,274971.442736,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-12,314,1430.9824522292993,44223.48,449328.107544,82.264982,0,314,314,0,83.0,Extreme Greed,449245.84256200003,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-14,50,2005.4666,9871.05,100273.248286,35.095629,0,50,50,0,83.0,Extreme Greed,100238.152657,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-15,26,1921.375769230769,4941.2,49955.768945,17.484518,0,26,26,0,80.0,Extreme Greed,49938.284427000006,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-17,38,2640.7076315789473,23143.47,50346.757308,22.621409,0,38,30,0,87.0,Extreme Greed,50324.135899,100.0,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-18,18,2654.303888888889,15196.99,2222.47801,16.722106,18,0,18,0,81.0,Extreme Greed,2205.7559039999996,100.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-20,43,2321.7200000000003,35713.6,0.0,34.941861,0,43,0,0,74.0,Greed,-34.941861,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-21,62,1608.8398387096772,9941.03,0.0,34.911783,0,62,0,0,73.0,Greed,-34.911783,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-23,63,3635.03126984127,102747.91,20549.813184,73.90245,44,19,44,0,70.0,Greed,20475.910733999997,100.0,2.3157894736842106,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-24,7,10714.267142857143,29851.85,0.0,7.499985,0,7,0,0,73.0,Greed,-7.499985,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-26,61,1878.7534426229506,18088.87,10371.049075,40.111361,61,0,61,0,79.0,Extreme Greed,10330.937714000002,100.0,,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2024-12-30,25,3301.7203999999997,25833.75,0.0,28.890048,0,25,0,0,65.0,Greed,-28.890048,,0.0,Greed
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0,2025-01-02,6,1666.6133333333335,4999.72,0.0,3.28644,6,0,0,0,70.0,Greed,-3.28644,,,Greed
